GOID,id
0001401,1740
0044284,1741
0061617,1742
0140275,1743
0000448,1744
0000460,1745
0046404,1746
0051731,1747
0051736,1748
0045111,1749
0072383,1750
1901098,1751
0005776,1752
0007254,1753
0038066,1754
0004706,1755
0004709,1756
0002028,1757
0006713,1758
0008104,1759
0021762,1760
0045664,1761
0048167,1762
0050774,1763
0086010,1764
0099171,1765
2000649,1766
0005159,1767
0017080,1768
0035259,1769
0044325,1770
0014704,1771
0150048,1772
0006605,1773
0007264,1774
0034766,1775
0002820,1776
0050732,1777
0050869,1778
1902531,1779
0032481,1780
0051607,1781
0062029,1782
0003678,1783
0004519,1784
0033677,1785
0043024,1786
0008544,1787
0030234,1788
0007010,1789
0034067,1790
0055003,1791
0008093,1792
0001649,1793
0002566,1794
0006382,1795
0006606,1796
0006611,1797
0009615,1798
0016553,1799
0030218,1800
0031054,1801
0035455,1802
0044387,1803
0060216,1804
0060339,1805
0061484,1806
0070922,1807
0098586,1808
1900369,1809
0003726,1810
0004000,1811
0008251,1812
0044530,1813
0019725,1814
0047497,1815
0097345,1816
0010499,1817
0035092,1818
0016504,1819
0070628,1820
1990111,1821
0006470,1822
0004725,1823
0004726,1824
0005216,1825
0016314,1826
0030946,1827
0140793,1828
0018022,1829
0018023,1830
0032780,1831
0016279,1832
0002052,1833
0007405,1834
0007420,1835
0009953,1836
0021852,1837
0042472,1838
0045787,1839
0048664,1840
0007614,1841
0009743,1842
0019934,1843
0033484,1844
0045773,1845
0050805,1846
0042277,1847
0048487,1848
0000076,1849
0000077,1850
0008156,1851
0031573,1852
0033314,1853
1990166,1854
0140463,1855
0031389,1856
0000019,1857
0000723,1858
0000729,1859
0031860,1860
0031954,1861
0033674,1862
0062176,1863
1904354,1864
0000014,1865
0003691,1866
0008408,1867
0043539,1868
0030870,1869
0098687,1870
0006482,1871
0010718,1872
0032091,1873
0040029,1874
0043392,1875
0043518,1876
0045793,1877
0046098,1878
0055001,1879
0060765,1880
0060992,1881
0071320,1882
0140861,1883
0160217,1884
2000179,1885
0030374,1886
0032451,1887
0032452,1888
0032453,1889
0032454,1890
0043426,1891
0050660,1892
0050681,1893
0140682,1894
1990841,1895
0016192,1896
0032388,1897
0047484,1898
0071397,1899
0072584,1900
0016323,1901
0030837,1902
0034316,1903
0045742,1904
0048268,1905
0055123,1906
0060453,1907
0099173,1908
1901030,1909
1905445,1910
2000369,1911
2000588,1912
0030276,1913
0032051,1914
0035091,1915
0035615,1916
0080025,1917
0030864,1918
0032587,1919
0098843,1920
0008631,1921
0016064,1922
0018107,1923
0023021,1924
0032079,1925
0032147,1926
0034351,1927
0038096,1928
0042100,1929
0042119,1930
0043488,1931
0043687,1932
0051490,1933
0071447,1934
0090331,1935
1900163,1936
2000303,1937
2000304,1938
2000753,1939
2000755,1940
2001235,1941
0004697,1942
0004698,1943
0004699,1944
0008047,1945
0016363,1946
0035578,1947
0036019,1948
0001556,1949
0001666,1950
0001954,1951
0002040,1952
0002250,1953
0002315,1954
0002931,1955
0006968,1956
0007172,1957
0009612,1958
0009725,1959
0009749,1960
0010758,1961
0030307,1962
0030502,1963
0030865,1964
0033209,1965
0035902,1966
0042220,1967
0042542,1968
0042976,1969
0043157,1970
0043267,1971
0045453,1972
0045860,1973
0048010,1974
0048041,1975
0051279,1976
0051591,1977
0060291,1978
0060292,1979
0065003,1980
0070098,1981
0071498,1982
0086100,1983
0099151,1984
0099170,1985
2000058,1986
2000538,1987
2000573,1988
0004683,1989
0035254,1990
0043423,1991
0099602,1992
0017146,1993
0097440,1994
0098685,1995
0099092,1996
0006821,1997
0045669,1998
1902476,1999
0005254,2000
0005635,2001
0034707,2002
0072562,2003
0000467,2004
0000956,2005
0006364,2006
0006401,2007
0006402,2008
0016075,2009
0034473,2010
0034475,2011
0034476,2012
0071028,2013
0071035,2014
0071038,2015
0000175,2016
0004532,2017
0035925,2018
0000176,2019
0000177,2020
0000178,2021
0101019,2022
0045171,2023
0001829,2024
0042254,2025
0072089,2026
1904749,2027
0030515,2028
0030688,2029
0003007,2030
0005003,2031
0006941,2032
0046689,2033
0004082,2034
0004619,2035
0016787,2036
0046538,2037
0030509,2038
0030512,2039
0035520,2040
0140673,2041
1900246,2042
1902238,2043
1905035,2044
1990167,2045
0004197,2046
0005160,2047
0046332,2048
1990380,2049
0034112,2050
0035723,2051
0035771,2052
0038110,2053
0038111,2054
0038113,2055
0038154,2056
0038196,2057
0046677,2058
0060333,2059
0060337,2060
0070102,2061
0072540,2062
0140105,2063
0150105,2064
1900182,2065
1903672,2066
0031730,2067
0031234,2068
0042147,2069
0060236,2070
0072318,2071
0072583,2072
0150093,2073
1900126,2074
1903077,2075
0030118,2076
0030130,2077
0030132,2078
0030669,2079
0036020,2080
0045334,2081
0071439,2082
1903561,2083
1990498,2084
0051693,2085
0005200,2086
0008091,2087
0035580,2088
0042995,2089
1904724,2090
0000045,2091
0006995,2092
0009267,2093
0097352,2094
0008429,2095
0097001,2096
0000421,2097
0005930,2098
0012505,2099
0031090,2100
0031966,2101
0006661,2102
0003881,2103
0001825,2104
1901185,2105
0002181,2106
0006412,2107
0042273,2108
0003735,2109
0022625,2110
0022626,2111
0010457,2112
0030997,2113
0033365,2114
0050908,2115
1904781,2116
0001750,2117
0001917,2118
0000492,2119
0048254,2120
0071902,2121
1901838,2122
1902661,2123
1903939,2124
1905669,2125
2000117,2126
0001165,2127
0070761,2128
0097255,2129
1990062,2130
0006904,2131
0051601,2132
0090148,2133
0090522,2134
0000149,2135
0000145,2136
0042734,2137
0030050,2138
