GeneID,id
10101,2159
84433,2160
84231,2161
7136,2162
54816,2163
25988,2164
51182,2165
388698,2166
11091,2167
5585,2168
7525,2169
9260,2170
10467,2171
28960,2172
51649,2173
23085,2174
28992,2175
2321,2176
255104,2177
6158,2178
5411,2179
256933,2180
6936,2181
9416,2182
7975,2183
9603,2184
7025,2185
51185,2186
10625,2187
2742,2188
2346,2189
4999,2190
22933,2191
3188,2192
29984,2193
7204,2194
124801,2195
51495,2196
25909,2197
1362,2198
2300,2199
23314,2200
6646,2201
94005,2202
23517,2203
22894,2204
23582,2205
4342,2206
815,2207
5468,2208
54507,2209
207,2210
4023,2211
84164,2212
79983,2213
10769,2214
54535,2215
26258,2216
55183,2217
221120,2218
9972,2219
6615,2220
7805,2221
23163,2222
6745,2223
28976,2224
3619,2225
7187,2226
79009,2227
6708,2228
84676,2229
27005,2230
4152,2231
8451,2232
59345,2233
5781,2234
2739,2235
3636,2236
3978,2237
3113,2238
27292,2239
725,2240
253512,2241
1832,2242
22978,2243
79873,2244
29904,2245
355,2246
55671,2247
143872,2248
163259,2249
10286,2250
10594,2251
8192,2252
9054,2253
83737,2254
1647,2255
6599,2256
5573,2257
57379,2258
56949,2259
1314,2260
2538,2261
23161,2262
84886,2263
55837,2264
57466,2265
140801,2266
9533,2267
8668,2268
8886,2269
64843,2270
25820,2271
54922,2272
310,2273
6136,2274
29093,2275
84133,2276
23774,2277
7979,2278
8899,2279
10478,2280
285672,2281
4738,2282
11014,2283
10955,2284
27434,2285
22806,2286
5198,2287
11331,2288
149069,2289
64881,2290
115948,2291
54780,2292
22929,2293
11092,2294
4128,2295
10273,2296
2122,2297
6252,2298
132720,2299
29926,2300
64083,2301
10296,2302
1265,2303
55577,2304
7091,2305
445,2306
3838,2307
9133,2308
9134,2309
10579,2310
7272,2311
3375,2312
3651,2313
10160,2314
115992,2315
57097,2316
8826,2317
23367,2318
94234,2319
2307,2320
5089,2321
967,2322
8553,2323
64927,2324
11337,2325
4722,2326
4535,2327
23246,2328
7257,2329
10413,2330
5571,2331
57175,2332
4599,2333
51752,2334
837,2335
114571,2336
2030,2337
54148,2338
29088,2339
253782,2340
10383,2341
9459,2342
5058,2343
9923,2344
10763,2345
3032,2346
9248,2347
1195,2348
23609,2349
83590,2350
8669,2351
836,2352
2670,2353
10195,2354
7058,2355
2295,2356
5518,2357
79839,2358
122553,2359
6640,2360
57692,2361
6558,2362
353174,2363
3852,2364
6199,2365
9978,2366
11146,2367
3611,2368
171024,2369
26039,2370
467,2371
55968,2372
9111,2373
203228,2374
8648,2375
26507,2376
10728,2377
8844,2378
668,2379
10573,2380
64983,2381
6122,2382
3964,2383
9725,2384
27091,2385
56252,2386
6446,2387
3251,2388
29968,2389
118987,2390
56129,2391
4144,2392
2869,2393
4318,2394
7020,2395
6950,2396
22949,2397
5129,2398
81493,2399
1837,2400
9140,2401
2547,2402
5050,2403
5595,2404
63978,2405
55917,2406
56937,2407
84516,2408
116540,2409
79035,2410
8665,2411
2107,2412
8295,2413
3575,2414
79568,2415
56922,2416
9631,2417
5906,2418
