GOID,id
0050806,1874
0051291,1875
0051966,1876
0061669,1877
0071911,1878
0098746,1879
0140694,1880
1903235,1881
1903305,1882
0030348,1883
0048786,1884
0060203,1885
0061202,1886
0070083,1887
0099523,1888
0034485,1889
0052659,1890
0052745,1891
0016240,1892
0035493,1893
0051607,1894
0070254,1895
1903531,1896
0098594,1897
0070064,1898
0007141,1899
0007144,1900
0008585,1901
0021888,1902
0031398,1903
0043523,1904
0051881,1905
0060613,1906
0061136,1907
0097009,1908
1902255,1909
1902527,1910
0036195,1911
0042277,1912
0030125,1913
0098835,1914
0099631,1915
0010642,1916
0016525,1917
0030948,1918
0042176,1919
0043405,1920
0046426,1921
0032585,1922
0097013,1923
0002181,1924
0036211,1925
0003735,1926
0022625,1927
0022626,1928
0002639,1929
1903593,1930
0000086,1931
0007098,1932
0019886,1933
0030516,1934
0043149,1935
0051258,1936
0061572,1937
0097749,1938
0099050,1939
0001931,1940
0007219,1941
0007565,1942
0048568,1943
1903671,1944
0140313,1945
0006468,1946
0045747,1947
0140238,1948
0005112,1949
0010668,1950
0048611,1951
1990745,1952
0001525,1953
0001570,1954
0010812,1955
0030947,1956
0031987,1957
0035426,1958
0042701,1959
0045446,1960
0050775,1961
0060856,1962
0061299,1963
0061301,1964
0061304,1965
0110135,1966
0004930,1967
0017147,1968
0019955,1969
0042813,1970
0006940,1971
0007187,1972
0007197,1973
0007207,1974
0007213,1975
0008016,1976
0099171,1977
0016907,1978
1990763,1979
0032279,1980
0032280,1981
0098981,1982
0097190,1983
0099149,1984
0099637,1985
2001056,1986
0035254,1987
0051926,1988
0019855,1989
0010800,1990
0021930,1991
0021940,1992
0043388,1993
0046425,1994
0048754,1995
0051048,1996
0060749,1997
0090279,1998
0090370,1999
1900127,2000
1902966,2001
1905278,2002
2000060,2003
0008356,2004
0010592,2005
0016344,2006
0033206,2007
0070358,2008
0070161,2009
0016482,2010
1905168,2011
2001032,2012
0007420,2013
0002021,2014
2000253,2015
0045666,2016
0098845,2017
0099092,2018
0002029,2019
0002031,2020
0007212,2021
0031397,2022
0032088,2023
0032226,2024
0032691,2025
0032695,2026
0034122,2027
0043124,2028
0045953,2029
0051898,2030
0060079,2031
0060326,2032
0098926,2033
2000727,2034
0001664,2035
0031701,2036
0031748,2037
0043422,2038
0051223,2039
0032794,2040
0042274,2041
0015935,2042
0022627,2043
0032040,2044
0005975,2045
0008645,2046
0015755,2047
0070837,2048
1904659,2049
0005353,2050
0005536,2051
0033300,2052
0055056,2053
0032717,2054
0035025,2055
0045746,2056
0003713,2057
0004402,2058
0006457,2059
0006986,2060
0009267,2061
0042026,2062
0043254,2063
0046034,2064
0061635,2065
0061684,2066
0061740,2067
0071383,2068
1900226,2069
1902904,2070
1904589,2071
1904764,2072
0031072,2073
0044183,2074
0051082,2075
0055131,2076
0140597,2077
0140662,2078
0098575,2079
0101031,2080
1990904,2081
0003756,2082
0015035,2083
0050804,2084
0051260,2085
0099049,2086
0042583,2087
0052403,2088
0006259,2089
0043353,2090
0050776,2091
0004531,2092
0001675,2093
0006406,2094
0007289,2095
0045109,2096
0005643,2097
0009749,2098
0016079,2099
0032869,2100
0060291,2101
1902259,2102
0008076,2103
0070032,2104
0070033,2105
0010890,2106
0019915,2107
0042149,2108
1905691,2109
0006783,2110
0140077,2111
0005496,2112
0020037,2113
0030868,2114
0060170,2115
0006930,2116
0045987,2117
0048041,2118
0048870,2119
0097062,2120
0097191,2121
0097581,2122
1901524,2123
2001237,2124
0005522,2125
0036010,2126
0048858,2127
0070836,2128
0072584,2129
0070300,2130
0045010,2131
0031941,2132
0061850,2133
0009653,2134
0030135,2135
0015917,2136
0043470,2137
