diseaseID,GeneID,score
C0002395,54545,-0.8850434
C0002395,54550,-0.6757668
C0002395,54552,-0.14463107
C0002395,54555,-1.2106364
C0002395,54556,0.008899298
C0002395,54557,-0.15040787
C0002395,54567,-0.22753178
C0002395,54583,0.39207035
C0002395,54602,-0.20861308
C0002395,54606,-0.18404582
C0002395,54622,0.30130595
C0002395,54625,-0.70117426
C0002395,54663,-0.086860776
C0002395,54665,-0.41807896
C0002395,415116,-0.16275859
C0002395,54675,-0.11611743
C0002395,54680,-0.11128692
C0002395,54700,-0.14505011
C0002395,54704,0.10297153
C0002395,284086,0.46935713
C0002395,54737,-0.1924638
C0002395,284114,-0.20995066
C0002395,54739,0.7947295
C0002395,54749,0.5129547
C0002395,54751,0.3722847
C0002395,54756,0.60222477
C0002395,54760,-0.5794646
C0002395,54763,-0.9110087
C0002395,54764,-0.17943722
C0002395,54776,-0.500558
C0002395,54778,-0.045777947
C0002395,153090,0.7046836
C0002395,54796,0.52498055
C0002395,54797,-0.2051696
C0002395,54810,-0.90251434
C0002395,54812,-1.291466
C0002395,54815,-0.1437479
C0002395,54819,-0.27024317
C0002395,54820,1.2564118
C0002395,54822,0.79747105
C0002395,54825,-0.08559631
C0002395,54826,0.6661195
C0002395,54830,-0.23489907
C0002395,54836,-0.4382894
C0002395,54840,0.18467055
C0002395,284217,0.90422916
C0002395,54843,-0.047573365
C0002395,54850,-0.13486518
C0002395,54857,-1.1084121
C0002395,54861,0.28870434
C0002395,54862,0.71512604
C0002395,54867,-0.30521125
C0002395,54869,-0.41699493
C0002395,54870,0.032352243
C0002395,54872,-0.15773611
C0002395,54874,-1.0459498
C0002395,54880,-0.14042012
C0002395,54881,-0.089808986
C0002395,54882,-0.016259823
C0002395,54883,-0.7959416
C0002395,54888,0.81745875
C0002395,54892,-0.033534735
C0002395,54893,-0.1532157
C0002395,54900,-0.12110716
C0002395,54902,0.62458736
C0002395,54903,0.8732898
C0002395,54910,-1.0578197
C0002395,54913,-1.16878
C0002395,54921,-0.0046986938
C0002395,54922,-0.21005979
C0002395,54923,-0.8739859
C0002395,54926,-0.03255495
C0002395,54927,0.39938337
C0002395,54929,0.44871348
C0002395,284307,-0.12041183
C0002395,54932,-0.12085745
C0002395,54933,0.15697901
C0002395,54935,-0.51081973
C0002395,54938,-0.08290894
C0002395,54939,-0.055532057
C0002395,54949,0.7044899
C0002395,54951,-0.54953337
C0002395,54957,0.044225518
C0002395,54961,-0.15223685
C0002395,54962,-0.11651687
C0002395,54965,-0.07282762
C0002395,54968,0.44986635
C0002395,54971,-0.6309639
C0002395,54972,0.024141695
C0002395,54974,0.3954497
C0002395,54976,-0.4548363
C0002395,54977,0.31363434
C0002395,284358,-1.9167621
C0002395,54985,-1.399183
C0002395,54997,-0.31511027
C0002395,54998,0.20861495
C0002395,55003,0.19848302
C0002395,55008,-0.554319
C0002395,55011,-0.08572667
C0002395,55014,0.7347195
C0002395,55017,-0.12839983
C0002395,55023,0.087737694
C0002395,55024,0.59313583
C0002395,284403,0.6953716
C0002395,55030,-1.0015153
C0002395,55031,-0.5846614
C0002395,55035,-1.2753127
C0002395,55037,0.5183954
C0002395,55040,0.11762836
C0002395,55041,-1.0986171
C0002395,55048,0.059570093
C0002395,55052,-1.0579492
C0002395,55054,0.9501076
C0002395,55055,-0.1449197
C0002395,55062,0.25033814
C0002395,644890,-0.23404497
C0002395,55068,-0.08101587
C0002395,55070,-0.04893216
C0002395,55072,-0.07036184
C0002395,55075,-0.3220673
C0002395,55081,-0.7187967
C0002395,55090,-0.3414224
C0002395,55092,-0.5658551
C0002395,55095,-0.10916956
C0002395,55103,-0.78947306
C0002395,55108,-0.16666204
C0002395,55109,-0.245049
C0002395,55110,0.3725461
C0002395,55111,-0.14005983
C0002395,55114,-1.1571381
C0002395,55116,-0.10711737
C0002395,55119,-0.22858065
C0002395,55120,1.0042489
C0002395,55122,-0.14852706
C0002395,55124,-0.5582186
C0002395,55125,-0.5849673
C0002395,55127,-0.6685944
C0002395,153443,-0.46049944
C0002395,55139,-0.11661182
C0002395,55140,0.12527284
C0002395,55142,-0.50842726
C0002395,55143,0.46039897
C0002395,55144,-0.4204622
C0002395,55145,0.8736365
C0002395,55146,0.40372264
C0002395,55147,-0.039621215
C0002395,55148,0.16713813
C0002395,55160,-0.098040536
C0002395,55161,-0.1599237
C0002395,55165,0.5553384
C0002395,55170,1.0340282
C0002395,55174,-0.11209077
C0002395,55176,-0.17582306
C0002395,55182,-0.91183984
C0002395,55183,-0.13783729
C0002395,55186,-0.21651983
C0002395,55187,-1.0933692
C0002395,55188,0.05814933
C0002395,55191,-1.3289421
C0002395,55193,1.1162615
C0002395,55198,0.6310879
C0002395,55201,-0.15283324
C0002395,55207,-0.45926553
C0002395,55209,0.7017025
C0002395,55211,-1.1771877
C0002395,55215,1.158731
C0002395,55223,-0.13071561
C0002395,55224,-2.0782394
C0002395,55225,-1.3392767
C0002395,55227,0.1748576
C0002395,55229,-0.08465735
C0002395,55230,-0.9791404
C0002395,55236,-0.9805021
C0002395,55240,0.4465741
C0002395,55249,0.26385605
C0002395,55250,-0.11554226
C0002395,55252,0.91962457
C0002395,55256,0.3383162
C0002395,55258,-1.217288
C0002395,55266,-0.18706171
C0002395,55268,-0.19085701
C0002395,55269,-0.18438587
C0002395,55272,-0.1452263
C0002395,55274,-0.21034768
C0002395,55275,0.5664143
C0002395,55280,0.850494
C0002395,55284,-0.69246244
C0002395,55285,-0.16331126
C0002395,55290,0.10307453
C0002395,55294,-0.8487774
C0002395,55295,-1.1341326
C0002395,55297,0.26724863
C0002395,55299,0.05909448
C0002395,55300,0.9113111
C0002395,55308,-0.15246901
C0002395,55312,0.04203587
C0002395,55322,-0.2926672
C0002395,55324,-0.17185657
C0002395,55325,-0.029326964
C0002395,55327,-0.26735336
C0002395,55329,0.008945368
C0002395,55333,-0.11308222
C0002395,55336,0.055249117
C0002395,55339,0.031004086
C0002395,55342,0.24095541
C0002395,284723,-0.110507876
C0002395,55355,-0.20026955
C0002395,55361,-0.107623175
C0002395,55374,-0.77761436
C0002395,55379,0.9090295
C0002395,55388,0.38661402
C0002395,153733,-0.059377357
C0002395,55435,-1.2040364
C0002395,55437,-1.6688336
C0002395,55450,-0.09026562
C0002395,55502,-0.045780778
C0002395,55503,0.45997143
C0002395,55504,0.26462734
C0002395,55509,-0.5022512
C0002395,55527,-0.25174397
C0002395,55531,-0.7658231
C0002395,55534,0.48614988
C0002395,55540,-1.2374641
C0002395,55553,0.6563105
C0002395,55559,-0.35806134
C0002395,55561,0.5212836
C0002395,22794,-0.24997273
C0002395,22795,0.37096906
C0002395,22796,0.6501658
C0002395,22797,0.19358206
C0002395,55565,-1.4663386
C0002395,22800,0.8939346
C0002395,22801,-0.062247843
C0002395,55568,-0.45083338
C0002395,22803,-0.06773828
C0002395,22806,0.8794929
C0002395,22807,0.5126244
C0002395,22808,0.62088203
C0002395,55577,0.43489692
C0002395,22809,0.5702617
C0002395,55585,-0.19794935
C0002395,22818,-0.54925716
C0002395,55588,-0.06237247
C0002395,22821,-0.08343622
C0002395,22822,0.6871315
C0002395,22823,-1.3927636
C0002395,22824,-0.29940927
C0002395,55593,-0.46764475
C0002395,55589,-0.048142303
C0002395,22827,-0.40545285
C0002395,55596,0.36057174
C0002395,55591,-1.0996313
C0002395,55600,0.5058575
C0002395,22834,-0.0032991213
C0002395,55602,-0.09415544
C0002395,22839,-0.23967469
C0002395,55607,-0.015719447
C0002395,22841,-0.16756439
C0002395,55611,-0.05838511
C0002395,22843,0.14808068
C0002395,55613,0.09788366
C0002395,55612,0.19805996
C0002395,55616,0.5190727
C0002395,55617,-0.2717805
C0002395,55619,-0.22465885
C0002395,55620,-0.9777082
C0002395,22853,0.31712824
C0002395,22854,0.8524534
C0002395,55622,0.12066013
C0002395,55621,0.38654897
C0002395,55625,-0.9084724
C0002395,55626,0.2654008
C0002395,55627,-0.5717589
C0002395,22861,0.29785645
C0002395,55629,-0.37605166
C0002395,55632,0.11031624
C0002395,22864,0.65344167
C0002395,22866,0.46794206
C0002395,22869,-0.92533064
C0002395,22871,0.51696205
C0002395,22872,0.9075545
C0002395,22873,-0.09837106
C0002395,55643,-0.1544517
C0002395,55644,0.37480083
C0002395,22877,-0.9380291
C0002395,55646,-0.06998318
C0002395,285025,0.47314796
C0002395,22882,-0.30533233
C0002395,22883,-0.16453293
C0002395,22884,0.560502
C0002395,22885,0.41023898
C0002395,22881,-0.14657293
C0002395,22887,-0.19135445
C0002395,22888,-0.17834677
C0002395,55655,-0.062437132
C0002395,55658,-0.13299263
C0002395,22891,0.5253526
C0002395,55660,-1.4658949
C0002395,22893,-0.10917863
C0002395,55661,-0.08625533
C0002395,22895,-0.7992308
C0002395,55662,-0.23415321
C0002395,55664,-0.5605634
C0002395,55665,-0.58418
C0002395,22899,-1.3038762
C0002395,55663,0.22179556
C0002395,22894,-1.467045
C0002395,55669,-0.21810636
C0002395,55670,0.23082115
C0002395,22902,-0.90548253
C0002395,22900,-0.16097313
C0002395,22905,-0.056466866
C0002395,22906,1.2586186
C0002395,22907,0.3314812
C0002395,22908,-0.09372645
C0002395,55677,-0.86670625
C0002395,22903,-0.16370234
C0002395,22911,-0.035856973
C0002395,55679,0.06851697
C0002395,55681,-0.47692746
C0002395,22914,-0.25662804
C0002395,55680,-1.1444235
C0002395,22913,0.86802006
C0002395,22916,-0.16535515
C0002395,22918,0.1627842
C0002395,22919,0.265295
C0002395,22920,-0.07560444
C0002395,88455,-0.20515217
C0002395,55690,1.0587852
C0002395,22915,-0.77475643
C0002395,22924,0.59020346
C0002395,22925,0.00020440668
C0002395,22926,0.6409914
C0002395,22927,-0.010973268
C0002395,55692,-0.20958412
C0002395,55697,0.23499691
C0002395,22929,-0.56126994
C0002395,55698,-0.3644725
C0002395,55700,-0.8159814
C0002395,22931,-0.16111122
C0002395,22930,0.90721285
C0002395,55704,0.24848053
C0002395,22933,0.097883224
C0002395,22934,0.3566789
C0002395,22936,-0.16783743
C0002395,55705,-0.73232836
C0002395,22938,-0.18083543
C0002395,55707,-1.2815723
C0002395,22937,0.2053247
C0002395,22941,0.7382048
C0002395,55709,-0.07177956
C0002395,22943,-2.1570997
C0002395,55713,-0.13601476
C0002395,55715,0.2927427
C0002395,55716,-0.22298601
C0002395,22948,0.7536838
C0002395,22950,-0.598044
C0002395,55718,-0.09082684
C0002395,22953,0.7162481
C0002395,55722,-0.20055103
C0002395,55723,0.7776117
C0002395,22955,0.34773678
C0002395,22954,0.6239072
C0002395,55728,-0.16350038
C0002395,55729,0.28306076
C0002395,121268,-0.33868766
C0002395,55734,-0.05863052
C0002395,55737,0.27924317
C0002395,55738,0.08973351
C0002395,154043,-0.12768055
C0002395,55740,1.070216
C0002395,55741,-1.286126
C0002395,55742,0.4118356
C0002395,22974,0.34746647
C0002395,55743,0.36522508
C0002395,22976,-0.29283088
C0002395,22977,-0.8243058
C0002395,55746,0.057903625
C0002395,22978,0.2079877
C0002395,55748,0.82638574
C0002395,22981,-0.24979606
C0002395,55749,0.14265653
C0002395,22983,0.42998388
C0002395,22984,-0.13814263
C0002395,55750,0.4169135
C0002395,22986,-0.9100674
C0002395,55755,0.21025595
C0002395,22985,0.23615028
C0002395,55758,-0.25824538
C0002395,55759,0.42355257
C0002395,22992,-0.18123862
C0002395,55761,-0.20109831
C0002395,22995,0.3935352
C0002395,55763,-0.17237294
C0002395,22999,1.0091418
C0002395,55768,-0.34020036
C0002395,55769,-0.15763995
C0002395,23002,-0.1329276
C0002395,154075,-0.2731442
C0002395,55770,-0.11837687
C0002395,23005,0.28838012
C0002395,55775,0.47678322
C0002395,55777,0.70635414
C0002395,23012,-1.4618156
C0002395,23013,0.72866946
C0002395,23014,-0.42367536
C0002395,23016,-1.7424965
C0002395,23017,-0.462646
C0002395,55785,-0.0071770097
C0002395,23019,-0.39105543
C0002395,23020,0.13757509
C0002395,23022,0.48814696
C0002395,23024,-0.2317616
C0002395,23026,-0.08650983
C0002395,23028,0.80489933
C0002395,55798,-0.13307369
C0002395,23031,-0.1958018
C0002395,23030,0.19100997
C0002395,23032,0.056484986
C0002395,23034,0.2960595
C0002395,55802,-0.32634002
C0002395,55803,-0.11407682
C0002395,55800,0.6431879
C0002395,23038,-0.12211467
C0002395,23037,-0.24520588
C0002395,55806,0.6936443
C0002395,23039,0.5770455
C0002395,55805,-0.14581472
C0002395,55809,0.20800269
C0002395,23042,0.7478882
C0002395,55811,0.17534617
C0002395,23043,0.6764324
C0002395,55813,-0.40270245
C0002395,55814,0.034889225
C0002395,55815,0.054322314
C0002395,23048,-0.19507036
C0002395,55816,0.8354951
C0002395,23049,-0.013662672
C0002395,55819,-0.04076542
C0002395,23051,-1.8749604
C0002395,23054,0.47926438
C0002395,55823,0.75116855
C0002395,55824,0.84096456
C0002395,55825,0.3720985
C0002395,55827,-0.18410389
C0002395,23059,-0.07645418
C0002395,23060,-0.10613838
C0002395,23062,-0.4551217
C0002395,55832,-0.77350616
C0002395,23066,0.6207438
C0002395,55835,0.46270648
C0002395,55837,0.05810639
C0002395,23071,0.19931625
C0002395,55840,0.58599114
C0002395,23072,-0.66267645
C0002395,23075,-0.17206998
C0002395,55843,-0.13190222
C0002395,23077,-1.127573
C0002395,23076,-0.18282378
C0002395,55844,-0.45989615
C0002395,285220,-0.6059222
C0002395,55846,-0.05895991
C0002395,23082,-0.6623225
C0002395,55851,0.13643123
C0002395,55850,-0.4407453
C0002395,23085,0.4958902
C0002395,23086,0.27637726
C0002395,23089,-0.2535465
C0002395,23090,0.3954811
C0002395,219699,0.40495163
C0002395,23092,0.6306188
C0002395,23093,0.702255
C0002395,55859,-0.36547437
C0002395,23095,0.6887402
C0002395,55860,-0.59100366
C0002395,23097,-0.72830117
C0002395,55861,-0.07305002
C0002395,23099,-0.17851043
C0002395,55867,0.087598875
C0002395,55869,0.24369231
C0002395,55870,-0.31725287
C0002395,23101,0.16123684
C0002395,55872,-0.81701684
C0002395,23109,-0.002991967
C0002395,23112,-0.834515
C0002395,23113,-1.3305165
C0002395,23114,0.8916752
C0002395,55884,-3.1040251
C0002395,55885,-1.779417
C0002395,23119,-0.97276175
C0002395,23122,-0.060035013
C0002395,23125,-0.2349091
C0002395,23126,0.07561483
C0002395,55894,-0.3634529
C0002395,23129,0.5710639
C0002395,55898,-0.59114265
C0002395,23131,-0.15898295
C0002395,23132,-0.91344166
C0002395,55902,-0.14802171
C0002395,23136,0.3866889
C0002395,55905,0.32640937
C0002395,23138,-1.3526773
C0002395,23139,-0.0030546407
C0002395,23140,-0.8495674
C0002395,55907,-0.013266718
C0002395,121441,-0.19969817
C0002395,55916,-0.27853128
C0002395,23149,-0.12927632
C0002395,23150,0.59717035
C0002395,55920,-0.84211683
C0002395,23152,1.0616654
C0002395,55922,-0.66196835
C0002395,23154,0.033837993
C0002395,23161,-0.21215358
C0002395,55929,-0.18747213
C0002395,23163,-0.38245746
C0002395,219771,-0.2493183
C0002395,23165,0.36493367
C0002395,23162,0.6175365
C0002395,23166,0.75028765
C0002395,23164,-1.5196719
C0002395,55937,-0.53083026
C0002395,23174,0.54864883
C0002395,23179,0.16141677
C0002395,23181,0.67861724
C0002395,23186,0.2321971
C0002395,23189,0.39134443
C0002395,23190,-0.26360783
C0002395,23191,0.9019307
C0002395,23192,-0.24296059
C0002395,23193,0.8745682
C0002395,55957,-0.1954374
C0002395,23197,0.2299825
C0002395,55966,-0.17364772
C0002395,55968,-0.32858586
C0002395,55970,-0.9245814
C0002395,23203,0.64820886
C0002395,55973,-0.9703616
C0002395,121506,-0.8279227
C0002395,23207,0.30997902
C0002395,23208,-0.9640248
C0002395,55971,-0.11307758
C0002395,23209,1.3565105
C0002395,121512,0.37963647
C0002395,23212,0.10749905
C0002395,23214,0.48442963
C0002395,23216,0.54352117
C0002395,23219,-0.22954111
C0002395,23223,-1.1656324
C0002395,23224,1.0367846
C0002395,23225,0.16693492
C0002395,23228,0.600856
C0002395,23229,0.27847052
C0002395,55998,0.77894115
C0002395,23231,-0.027439136
C0002395,56000,-0.22998504
C0002395,56001,-0.75177866
C0002395,121536,-0.26170143
C0002395,23235,-1.7868849
C0002395,23236,1.0623788
C0002395,285381,-0.05825213
C0002395,23233,0.17602703
C0002395,23241,0.63457847
C0002395,121549,-0.12681763
C0002395,23246,-0.014488008
C0002395,23248,-0.22442731
C0002395,23253,-0.14340423
C0002395,23256,0.066183075
C0002395,23263,-0.15266177
C0002395,23264,-0.25070846
C0002395,23265,-0.16883023
C0002395,56034,0.77678096
C0002395,23268,-0.2685587
C0002395,23270,-0.4059079
C0002395,23279,-0.18931954
C0002395,23281,-1.0899422
C0002395,23283,-0.012842882
C0002395,23286,1.1685756
C0002395,23287,0.39528814
C0002395,23291,0.45964074
C0002395,23293,-0.23299623
C0002395,23294,-0.89772
C0002395,23299,0.91454685
C0002395,23301,0.4117122
C0002395,23303,-0.36172524
C0002395,23304,-0.21732962
C0002395,23305,0.98111105
C0002395,23308,0.5267217
C0002395,23309,-0.23683795
C0002395,23310,0.12998384
C0002395,23312,0.84819436
C0002395,23314,0.8125636
C0002395,23316,0.7689856
C0002395,23321,0.18112877
C0002395,23327,0.8703773
C0002395,23332,-0.14407514
C0002395,23335,-0.1488679
C0002395,23336,-0.22014521
C0002395,23339,0.53973126
C0002395,23345,1.0342256
C0002395,285489,0.4885264
C0002395,23348,-0.1824745
C0002395,23352,0.48597604
C0002395,23353,0.6292091
C0002395,23355,-0.32273984
C0002395,23360,0.03147551
C0002395,23365,-0.23440902
C0002395,23367,-0.885026
C0002395,23368,-0.058056224
C0002395,23369,-0.24104689
C0002395,23370,0.2483347
C0002395,23373,-0.39987725
C0002395,56142,-0.19668554
C0002395,56144,-0.054901134
C0002395,23378,-0.26195407
C0002395,23380,-0.58577496
C0002395,23381,-0.20117718
C0002395,285527,-0.79791856
C0002395,23386,-0.20769238
C0002395,23387,0.009436004
C0002395,23389,0.39319447
C0002395,23390,-0.4153534
C0002395,56159,-0.048131965
C0002395,23396,-0.95921403
C0002395,23397,0.33959585
C0002395,23401,-0.819792
C0002395,23404,0.61281013
C0002395,23405,-0.1537125
C0002395,23406,0.50512487
C0002395,23410,-0.16203468
C0002395,23411,-0.18820287
C0002395,23412,-0.36269057
C0002395,23413,0.13654912
C0002395,23414,1.1672412
C0002395,23420,-0.28321612
C0002395,23421,0.44475532
C0002395,23424,0.29510796
C0002395,23426,1.0531404
C0002395,23428,0.10014066
C0002395,23429,-0.052387152
C0002395,23431,0.3896969
C0002395,23433,-1.3116446
C0002395,23435,-0.8805093
C0002395,23450,-1.0476097
C0002395,23451,0.8150989
C0002395,285596,-0.80239844
C0002395,23462,0.7039804
C0002395,23463,-0.13369343
C0002395,23464,0.89021957
C0002395,23467,-0.32817084
C0002395,23468,-0.12914935
C0002395,285613,-0.15629722
C0002395,23471,-0.062075704
C0002395,23474,0.5630394
C0002395,23475,-0.11769132
C0002395,23476,-0.016013984
C0002395,56243,0.049138274
C0002395,23481,-0.0781773
C0002395,56252,-1.6093631
C0002395,23484,-0.2837782
C0002395,56259,-0.21451664
C0002395,23492,0.16246647
C0002395,23493,0.4253208
C0002395,23495,0.45835254
C0002395,23498,0.4983713
C0002395,23499,0.09155228
C0002395,220108,-0.20446837
C0002395,23509,-0.025922032
C0002395,23512,1.3941147
C0002395,23513,0.74885607
C0002395,23518,-0.16749148
C0002395,56288,0.68754125
C0002395,23521,0.20804591
C0002395,23520,-0.22684875
C0002395,23523,0.5156741
C0002395,23524,-0.16144735
C0002395,220134,0.26595464
C0002395,23529,-0.627899
C0002395,23532,0.7297541
C0002395,23533,0.50604486
C0002395,23534,0.32339332
C0002395,56302,-0.10205602
C0002395,56301,1.2878002
C0002395,23539,-0.21249479
C0002395,23541,-0.36413932
C0002395,23542,-0.33151126
C0002395,56311,0.44873303
C0002395,23545,0.40812847
C0002395,23549,-0.18114704
C0002395,23551,0.5999964
C0002395,23552,0.9278319
C0002395,23555,-0.10725345
C0002395,220164,0.0713494
C0002395,23557,-0.056317404
C0002395,23558,-0.38201538
C0002395,23559,-0.13331279
C0002395,23560,0.71712327
C0002395,23564,0.08517159
C0002395,23566,-0.17033017
C0002395,23567,-1.2492347
C0002395,23568,0.21965992
C0002395,56341,-0.24752559
C0002395,23580,-0.23508342
C0002395,23581,0.30252373
C0002395,23582,0.7958705
C0002395,23583,-0.07436857
C0002395,23586,0.63244784
C0002395,23588,-1.1205587
C0002395,23589,-0.12039969
C0002395,23592,0.61119443
C0002395,23593,0.25120062
C0002395,252969,-0.15982483
C0002395,23598,-0.1959749
C0002395,23601,0.48022592
C0002395,23604,-1.3935685
C0002395,252983,0.30671862
C0002395,23608,-0.10652534
C0002395,23613,-0.26774612
C0002395,23616,-0.133892
C0002395,23617,-0.15150478
C0002395,252995,-1.3217051
C0002395,23620,-0.40294814
C0002395,23623,0.21244699
C0002395,23624,-1.1167833
C0002395,23627,-0.04041536
C0002395,23633,-0.029048234
C0002395,23635,0.9504132
C0002395,23636,-0.17161389
C0002395,23637,-1.1104988
C0002395,23640,-0.12517308
C0002395,23641,-0.85255325
C0002395,23643,0.6421289
C0002395,23645,-0.16669826
C0002395,23647,-0.26283625
C0002395,23648,-0.058399253
C0002395,23649,-0.16099007
C0002395,23650,0.8605659
C0002395,23654,-1.1196
C0002395,23657,0.48627594
C0002395,23658,0.35629696
C0002395,23659,-0.7585385
C0002395,23673,-0.061842527
C0002395,23677,-0.95867985
C0002395,23678,-0.07527724
C0002395,23682,-0.2659524
C0002395,23683,0.7873913
C0002395,23704,-0.11590408
C0002395,23705,-1.5304112
C0002395,56474,-0.6365579
C0002395,122011,-0.070777416
C0002395,23708,-0.291253
C0002395,56477,-1.0803226
C0002395,56479,0.7865882
C0002395,23710,-0.17129174
C0002395,154796,0.5102726
C0002395,122042,0.28386384
C0002395,23741,0.6856255
C0002395,23746,0.7675334
C0002395,23759,-0.21733373
C0002395,23760,-0.92345285
C0002395,23761,-0.35068914
C0002395,23762,-0.21743096
C0002395,23764,0.5234594
C0002395,23765,0.398291
C0002395,23767,0.67595446
C0002395,23770,-0.31940407
C0002395,23774,0.7378045
C0002395,56547,0.93074715
C0002395,23779,-0.20337427
C0002395,23780,0.8054581
C0002395,220388,-0.23147464
C0002395,23786,-0.25081044
C0002395,23787,-0.096286945
C0002395,23788,0.6430097
C0002395,154865,-0.079053186
C0002395,56616,0.82513547
C0002395,56623,0.5204575
C0002395,56647,-0.57648957
C0002395,56648,-0.12647457
C0002395,253260,0.5698516
C0002395,56654,0.11474859
C0002395,56655,-1.0690289
C0002395,56658,-0.10315567
C0002395,56667,-0.2110055
C0002395,56673,-0.08797949
C0002395,56674,-0.40387964
C0002395,56676,-0.77227306
C0002395,56681,0.15640807
C0002395,286075,-0.18240853
C0002395,56729,-0.13924676
C0002395,286204,0.61012435
C0002395,56848,0.8022446
C0002395,56850,-0.23836619
C0002395,56852,-0.29247183
C0002395,253461,-0.8720472
C0002395,56882,0.1797682
C0002395,56893,-0.1751156
C0002395,56896,-0.37044638
C0002395,56897,0.12600163
C0002395,56899,-0.7074436
C0002395,56901,0.34410805
C0002395,56902,-0.053592775
C0002395,56904,-0.4323676
C0002395,24137,0.7660706
C0002395,56905,-0.76758695
C0002395,56906,-0.122583255
C0002395,24144,-0.15478268
C0002395,24145,0.7802481
C0002395,56915,-0.14617136
C0002395,24148,0.37751073
C0002395,56917,-0.9330753
C0002395,56923,0.51724124
C0002395,56924,0.6665113
C0002395,56926,-0.3481992
C0002395,56937,-0.9691751
C0002395,56938,0.6355206
C0002395,56940,-0.1749344
C0002395,56943,-0.14671445
C0002395,56944,0.34706533
C0002395,56945,0.51128066
C0002395,56949,-0.14805193
C0002395,56950,-0.44462073
C0002395,56952,0.5745444
C0002395,56956,-0.18223555
C0002395,56957,-0.7086288
C0002395,56961,-0.08185157
C0002395,56963,-0.24561565
C0002395,56970,-0.0790654
C0002395,56990,0.7987732
C0002395,56992,0.49966162
C0002395,56993,0.0021045655
C0002395,56996,-0.7830515
C0002395,56998,-0.08293556
C0002395,57003,0.2025701
C0002395,89777,-0.2934098
C0002395,57010,0.5274529
C0002395,89780,0.34446967
C0002395,89781,0.8344138
C0002395,57017,0.31957477
C0002395,57019,-1.1033845
C0002395,89790,-1.1234499
C0002395,89796,0.61301637
C0002395,89797,1.1105857
C0002395,57030,1.4633908
C0002395,220869,-0.109419726
C0002395,57045,0.26914755
C0002395,57048,-0.18216144
C0002395,57050,-0.96386695
C0002395,57054,-0.23548326
C0002395,57060,-0.2576096
C0002395,57062,-0.8489923
C0002395,286451,-1.4435462
C0002395,548596,-0.40696952
C0002395,155382,-0.0041014664
C0002395,57085,-0.24845158
C0002395,57088,0.90590703
C0002395,89858,-0.64434487
C0002395,57092,-0.91604626
C0002395,57096,1.2156546
C0002395,57097,-0.17808361
C0002395,89866,-0.17335388
C0002395,57099,0.33490235
C0002395,57104,0.26764202
C0002395,57109,-0.16143085
C0002395,57111,-0.8151912
C0002395,57113,0.72190285
C0002395,89882,-0.09519227
C0002395,89884,0.13182655
C0002395,89885,0.022312421
C0002395,57118,-2.0255668
C0002395,57120,0.7507833
C0002395,57122,0.32142317
C0002395,57125,0.019303927
C0002395,57126,-0.5678884
C0002395,220965,0.13633122
C0002395,57132,0.3676078
C0002395,57134,-0.14942369
C0002395,57135,-0.21434681
C0002395,286514,-0.05558355
C0002395,57142,1.0554295
C0002395,57143,-0.8526881
C0002395,57147,-0.13650714
C0002395,57148,-0.18433835
C0002395,57154,0.6270586
C0002395,57158,0.7745723
C0002395,57159,-0.48372686
C0002395,155465,-0.13221921
C0002395,57161,-0.053672746
C0002395,57162,0.30454388
C0002395,57169,-0.7786362
C0002395,89941,-0.19763306
C0002395,57175,-0.35963404
C0002395,57178,0.46484768
C0002395,57179,-0.064332195
C0002395,57180,-0.30498704
C0002395,89953,-0.15501128
C0002395,57186,-0.079302885
C0002395,57192,0.49242562
C0002395,221037,1.1506399
C0002395,57215,-0.20410532
C0002395,57216,0.41298032
C0002395,57222,-0.11537542
C0002395,221079,0.054481603
C0002395,122786,-0.39526308
C0002395,90019,-0.09881247
C0002395,57292,-0.106341094
C0002395,90060,-0.16875651
C0002395,90070,-1.1656417
C0002395,57326,-0.4079908
C0002395,57332,-0.058079913
C0002395,57333,0.22825368
C0002395,90102,0.6089066
C0002395,57336,-0.105941795
C0002395,57338,-0.42413625
C0002395,122876,0.108401656
C0002395,221184,-0.06428871
C0002395,253959,-0.16330232
C0002395,90121,-0.515107
C0002395,253980,-0.50626564
C0002395,57379,-0.18812841
C0002395,57381,0.7173413
C0002395,57396,-0.83828354
C0002395,57402,-0.09112931
C0002395,57403,-1.5037632
C0002395,57405,0.1414277
C0002395,57409,-0.20861925
C0002395,57410,1.0176921
C0002395,122953,0.47611186
C0002395,57447,1.00425
C0002395,57448,-1.6646309
C0002395,286826,-3.1412053
C0002395,286827,-0.14275259
C0002395,57453,0.512165
C0002395,57455,0.37616825
C0002395,90226,1.1558671
C0002395,57459,-0.4046736
C0002395,57463,-0.13455759
C0002395,57472,-0.20306882
C0002395,123016,0.6308272
C0002395,90249,-0.090336375
C0002395,57486,-1.1343138
C0002395,57488,-0.87271225
C0002395,57489,-0.98638153
C0002395,57492,0.9532151
C0002395,57498,0.7969774
C0002395,57502,0.8695235
C0002395,57504,-0.14821404
C0002395,57505,0.22615042
C0002395,57506,-0.7432648
C0002395,57509,0.31020665
C0002395,57510,0.58674484
C0002395,57519,1.0361557
C0002395,57520,0.2561411
C0002395,57521,0.57747656
C0002395,57522,0.7653381
C0002395,57523,-0.9996022
C0002395,57524,-0.107321456
C0002395,57530,-0.26711527
C0002395,57531,0.26066867
C0002395,57532,0.5914416
